NAME	TITLE	SCORE	
Ash1l		-1.44266	
Clec5a		-1.4432842	
Ephb3		-1.4433724	
Haus8		-1.4442884	
Arap1		-1.4454839	
Zc3h6		-1.4461429	
Cish		-1.446418	
Oaf		-1.4472574	
Vmn2r85		-1.4485472	
Krt10		-1.4495062	
Apoa2		-1.4495168	
Lrrc4b		-1.4497881	
Fubp1		-1.4498931	
Cenpk		-1.4516804	
Gm14664		-1.4518949	
Tmc3		-1.4519418	
Grid1		-1.4523234	
Rab11fip4os1		-1.4526217	
Slc16a13		-1.4532052	
Gm16796		-1.4543484	
Irs1		-1.4543895	
Tmem132e		-1.4555585	
Atp5d		-1.4563768	
Morn1		-1.4564263	
Rnf40		-1.4564502	
Selenoi		-1.4565865	
Dnm1		-1.456881	
Zfp579		-1.4588673	
Cyp27b1		-1.4593894	
Gm39115		-1.4599597	
Kirrel3		-1.4601784	
Dhx33		-1.4605787	
Slc27a5		-1.460662	
Zc3h18		-1.4612458	
Ncoa1		-1.4620181	
Cep85		-1.4625739	
Micall1		-1.4628224	
Begain		-1.4634187	
Dact2		-1.4642924	
Ino80d		-1.4645567	
Micall2		-1.4647353	
Ncoa2		-1.4650227	
B3gat1		-1.4651983	
Thrap3		-1.4662716	
Tut4		-1.4664658	
Drp2		-1.4670824	
1700020N18Rik		-1.4673871	
Iws1		-1.467784	
C030037D09Rik		-1.4683049	
Cdc42ep4		-1.4686978	
Mzb1		-1.4691199	
Plvap		-1.4693813	
A730008H23Rik		-1.4695598	
Nipal3		-1.4696423	
Gramd4		-1.4713476	
Fbxl17		-1.471698	
Wrap73		-1.4720614	
Efna3		-1.4725816	
Pi4ka		-1.4730856	
Tnip2		-1.4732022	
A430093F15Rik		-1.4733056	
Sdf4		-1.4735326	
Adamtsl5		-1.4735844	
Relb		-1.4736356	
Paox		-1.4737135	
Mir6936		-1.4741836	
Nr1i2		-1.4744357	
Asb18		-1.4747032	
Zbtb2		-1.4747064	
Fam166c		-1.4756372	
Rab3il1		-1.4761612	
Clec12a		-1.4771581	
Numbl		-1.4772944	
Chd9		-1.4777484	
A730018C14Rik		-1.4786174	
Fmc1		-1.4789115	
Mir5133		-1.4792968	
Dll1		-1.4796141	
Mapk8ip2		-1.4796457	
Aplp1		-1.4799528	
Smurf2		-1.4801353	
Smim40		-1.4806513	
Fam168b		-1.4808519	
Cfc1		-1.4810901	
Golga2		-1.4813212	
Gucy1a2		-1.4818639	
Tmem231		-1.482164	
Mknk1		-1.4828488	
Dnase1l2		-1.4836347	
Mmp17		-1.4837376	
Wdfy1		-1.4841857	
Mir24-1		-1.4845212	
Larp6		-1.4847531	
Dtx3		-1.4850842	
Bhlhe41		-1.4852462	
Trap1a		-1.4860363	
E430018J23Rik		-1.486223	
Acbd6		-1.4875069	
Il17rd		-1.4876268	
Lmbrd2		-1.4879268	
Ppp2r5d		-1.4880024	
Rabggta		-1.4887626	
Pde6d		-1.4889915	
Gm21859		-1.4891977	
2310010J17Rik		-1.489384	
Lyrm9		-1.4908996	
Sema4f		-1.4913567	
Pmis2		-1.49291	
Slc35g3		-1.4932646	
Grm7		-1.4941938	
Porcn		-1.4944355	
Rgs12		-1.494539	
Crabp1		-1.494675	
Clgn		-1.494696	
AU022252		-1.494796	
Il7		-1.4953226	
Ager		-1.496015	
Rdm1		-1.496722	
Malrd1		-1.4986318	
Mir6913		-1.4990599	
Rbfox2		-1.5002348	
Cep162		-1.5003427	
Dtwd1		-1.5011734	
Kmo		-1.5014343	
Il5ra		-1.502296	
Srms		-1.5039126	
Shprh		-1.5039748	
Adamtsl1		-1.5042189	
Tle2		-1.5046635	
Cnga2		-1.5052271	
Elmsan1		-1.5052618	
Mmel1		-1.5052881	
4931403G20Rik		-1.5053176	
Mprip		-1.505652	
H6pd		-1.5056638	
Sult6b1		-1.5063921	
Rnf43		-1.5065466	
Olfr560		-1.5065778	
1700063O14Rik		-1.5066495	
9330020H09Rik		-1.507321	
Dennd6b		-1.507691	
Plscr1		-1.5081623	
Card11		-1.5089076	
Oaz2		-1.5095854	
Rad51ap1		-1.5098433	
Cbx2		-1.5100915	
P3h3		-1.5101528	
Anapc1		-1.5101808	
Pcbp4		-1.5113258	
1700012D01Rik		-1.5114751	
H2-Q8		-1.5117987	
Ifitm2		-1.5119412	
Map11		-1.5123959	
Tdrd3		-1.5124412	
Usp42		-1.5124481	
Urm1		-1.5131034	
Ticam1		-1.5134565	
Gm15679		-1.5138434	
Acvrl1		-1.5140833	
Akt2		-1.5141484	
Sncb		-1.5142344	
Gm14410		-1.5143905	
Bcl3		-1.5144008	
Nisch		-1.5144141	
Ptchd4		-1.5150343	
Dguok		-1.5168973	
2610005L07Rik		-1.5174959	
Gabrd		-1.5188825	
Lrfn1		-1.5188951	
Gapdhs		-1.5214391	
Zfp236		-1.5215838	
Cxadr		-1.5235119	
Siah2		-1.5237087	
Diras1		-1.5240324	
Nbeal2		-1.5248448	
Prss33		-1.5253431	
A930005H10Rik		-1.5254042	
Zbtb43		-1.5254433	
Ttc7		-1.5257325	
Efcab5		-1.5261856	
Plxnb1		-1.5271841	
Slain1		-1.5277588	
Cage1		-1.5284343	
Ccdc17		-1.5286868	
Smurf1		-1.5298471	
Trim43c		-1.5304937	
Ooep		-1.5307764	
Tpsg1		-1.5316889	
Ilrun		-1.531967	
Srpk1		-1.5334169	
Mzt2		-1.534053	
Bco2		-1.5340954	
Unc93a2		-1.5342941	
Zfp112		-1.53496	
Cst7		-1.535112	
U2af2		-1.5356107	
Prr36		-1.536166	
Shh		-1.5369667	
Ngp		-1.5372635	
Igsf8		-1.5376327	
Gm4750		-1.5380472	
Itsn2		-1.5388472	
Nlrc3		-1.5399133	
Cc2d1b		-1.5400909	
2310068J16Rik		-1.5407544	
Rxfp2		-1.54152	
Diaph2		-1.5415752	
Morc2b		-1.5428827	
Vcp		-1.5443116	
Unc5cl		-1.5452448	
Pigyl		-1.5474567	
Acin1		-1.5481739	
Npm2		-1.5490094	
1700016H13Rik		-1.5493425	
Mir7033		-1.5496912	
Pou4f1		-1.5497025	
Zfp575		-1.5498168	
Mfap1b		-1.5500445	
Snord64		-1.5502383	
Tnrc6a		-1.5505769	
Etv3		-1.5509622	
Bdp1		-1.551875	
Vmn2r2		-1.5520928	
Actl10		-1.55256	
Rbm38		-1.5532418	
A830011K09Rik		-1.5532957	
5530401A14Rik		-1.5535946	
Dkk2		-1.5536096	
Rpp21		-1.5536735	
Slc38a3		-1.5536901	
Tle4		-1.554218	
Arrdc5		-1.554546	
Ppp1r13l		-1.5551571	
Lrsam1		-1.5561475	
E030011O05Rik		-1.5567452	
Bcl2l2		-1.5570469	
Mlip		-1.5572898	
Uvssa		-1.5595345	
Mypn		-1.5597779	
Fahd1		-1.5598836	
D430042O09Rik		-1.5610528	
Sf3b4		-1.5610777	
Tro		-1.561458	
Nhej1		-1.5614786	
Tspyl4		-1.5619932	
Ppp1r9a		-1.562051	
Ccdc201		-1.5623997	
Nrl		-1.5626391	
Rnf32		-1.5627545	
Pim3		-1.5631618	
C030018K13Rik		-1.5633771	
Arl3		-1.5640234	
1700120C14Rik		-1.5650764	
G730013B05Rik		-1.5654881	
Rc3h2		-1.5661019	
Cplx2		-1.5676957	
Gpr152		-1.5677258	
Ntn4		-1.5682575	
Mir344b		-1.5692106	
Trip11		-1.569325	
Kcnh6		-1.5699458	
Vps13d		-1.5705233	
Wdfy2		-1.5708373	
Luzp1		-1.5718114	
Lrrc31		-1.5722274	
Plcb2		-1.5727985	
Gm16894		-1.5729085	
Cherp		-1.5740954	
Krt2		-1.5758111	
Kcng3		-1.5762143	
Tmem63c		-1.576712	
Akap8l		-1.5767819	
Map7d2		-1.577234	
Pstpip1		-1.5793966	
Nr1h2		-1.5795354	
Rac2		-1.5798877	
B4galnt2		-1.5804749	
Rapgef5		-1.5808215	
Tceal6		-1.5822484	
Brd2		-1.5832725	
Txnrd1		-1.5835001	
Pex14		-1.5838689	
A930002C04Rik		-1.5838782	
Spata13		-1.583944	
Heca		-1.5841066	
Lad1		-1.5854955	
Efnb3		-1.5855426	
Ptpn4		-1.5858467	
Pcp4		-1.586091	
Neu3		-1.5867019	
Stk40		-1.5869379	
Nup107		-1.5869563	
Tspear		-1.5872226	
Plscr2		-1.5876999	
Map1lc3a		-1.5883422	
Ablim1		-1.589107	
Ttl		-1.5907319	
Flacc1		-1.5910776	
Atxn2		-1.5919293	
Adamts3		-1.5923387	
Gm1987		-1.5923691	
Ccl21a		-1.5923691	
Ccn1		-1.594522	
Snx25		-1.594828	
Gbp11		-1.5959415	
Gm21671		-1.5967804	
Zbtb32		-1.5992467	
Rbm25		-1.5994722	
Smco4		-1.5995868	
Zeb2os		-1.6001214	
Pcsk2os1		-1.6002887	
Tecpr1		-1.6016048	
Gm11266		-1.603677	
Atp2b2		-1.6036927	
Ctc1		-1.605164	
Mir3074-1		-1.6059688	
Suox		-1.6064445	
Acpp		-1.6065763	
Mfsd4b3-ps		-1.6080177	
Htr2a		-1.6093901	
E130008D07Rik		-1.6095889	
9530036O11Rik		-1.6096185	
Kcnq2		-1.6098917	
Rhox4f		-1.6099089	
Nucb2		-1.6102574	
Trim34a		-1.6102818	
Fzr1		-1.6104316	
Abhd11		-1.6108383	
Klhl29		-1.6109775	
Gm6150		-1.6110555	
Ppfia3		-1.6119913	
Egln2		-1.6121972	
Col2a1		-1.6128095	
Fancb		-1.6142622	
Tpra1		-1.6150489	
Acvr1c		-1.6154894	
Plk3		-1.6158603	
Atp12a		-1.6159749	
Wbp2		-1.6162298	
Arhgef19		-1.6166508	
Pip5k1c		-1.6185346	
Clip4		-1.6186837	
Melk		-1.6210036	
Map6d1		-1.6214387	
Mrpl35		-1.6222048	
Cttnbp2nl		-1.6230183	
Dclk3		-1.6232495	
Lmo1		-1.6233	
Mical3		-1.6237932	
Habp2		-1.6239824	
Prss43		-1.6241529	
Gpr25		-1.624314	
4930404N11Rik		-1.6256993	
Smarcc2		-1.6258503	
Ctnnd2		-1.6259085	
1700001K23Rik		-1.6264881	
Mir540		-1.627798	
Garem1		-1.627951	
Lrp1b		-1.6281416	
Ppip5k2		-1.6282727	
Nsrp1		-1.6283671	
Dnajc16		-1.6289476	
Acbd7		-1.6301378	
Mrpl48		-1.630171	
Gm9833		-1.6302577	
Uck2		-1.6331027	
U2af1l4		-1.6333745	
Pdik1l		-1.635239	
4930415O20Rik		-1.6355512	
Cenpv		-1.635588	
Mme		-1.6356666	
Zrsr1		-1.6368275	
4833422M21Rik		-1.6377858	
Lancl3		-1.6390866	
Hhat		-1.6391546	
Krt24		-1.6396176	
Phf7		-1.6407863	
Lsm14b		-1.6414174	
Serf2		-1.6414673	
Mir6919		-1.6423303	
Nrep		-1.643036	
Cnih2		-1.6432419	
Hes7		-1.6433645	
C1galt1		-1.6435941	
Lrp11		-1.6437913	
Gm3629		-1.6438285	
Otud3		-1.6439888	
4833438C02Rik		-1.6442701	
Camk4		-1.6447854	
Mms22l		-1.6448288	
Mir181d		-1.6456673	
Cass4		-1.6463759	
Spata45		-1.647447	
Mansc1		-1.6476109	
Sorcs2		-1.6489933	
Adamts7		-1.6492966	
Frem2		-1.6496975	
Fam49a		-1.651314	
Misp		-1.6513381	
Mir140		-1.6514758	
Elf2		-1.6516088	
4930505N22Rik		-1.6525648	
Lmnb2		-1.6538383	
St8sia3os		-1.6551476	
Epha3		-1.6557047	
Scarna2		-1.656093	
Rtbdn		-1.656177	
Eed		-1.6563292	
Zdhhc12		-1.6568259	
Ttc9		-1.6573849	
Fam199x		-1.6577023	
Cnot11		-1.6578581	
Slmap		-1.6583909	
Foxn3		-1.6584258	
Ace3		-1.6585767	
Xylt2		-1.6593629	
Kif21a		-1.6597822	
Pcdhb22		-1.6600081	
Soga3		-1.6602174	
Il11		-1.6615851	
9030404E10Rik		-1.6617905	
Flrt1		-1.6623654	
Phf3		-1.6633425	
Snora16a		-1.6644435	
Fscn1		-1.6644824	
Tram2		-1.6657281	
Gpr153		-1.6658906	
Gas2l1		-1.6660051	
Gdpd5		-1.6669029	
Spi1		-1.6676528	
Prdm9		-1.6677678	
Rag1		-1.6679219	
Cacna1b		-1.6685995	
Miat		-1.6689746	
Sema4d		-1.6692177	
Acan		-1.6694427	
Prr14		-1.6703883	
Gtpbp2		-1.6706709	
Gm32278		-1.6712154	
Txnrd2		-1.6719372	
Pantr1		-1.6724513	
Znrf1		-1.6729288	
Lypla2		-1.6744192	
Hcn2		-1.6745367	
Loxl4		-1.6746931	
Chchd10		-1.6749556	
Ddr1		-1.675068	
Gal3st2b		-1.6760653	
Tceal3		-1.6761978	
Rbp2		-1.6766376	
Cntn5		-1.676966	
Gm6040		-1.6771406	
Tmem156		-1.6773007	
Ern1		-1.6773484	
Primpol		-1.6776346	
Borcs6		-1.6781293	
Cntnap3		-1.6786218	
Adam15		-1.6788104	
Adra1a		-1.6790303	
6330410L21Rik		-1.6795994	
Sema3f		-1.6801915	
Dnmt3b		-1.6802804	
Gm16861		-1.6807947	
Gxylt1		-1.6826149	
Tert		-1.6828928	
Ppp1r14b		-1.6830647	
Pheta1		-1.6835909	
Stac3		-1.6838329	
Isy1		-1.6839098	
Gm5535		-1.6842741	
Tenm1		-1.68498	
Mir671		-1.6860929	
Kdm4c		-1.6864003	
Lcor		-1.6864471	
Rfx6		-1.6872548	
Hmgxb3		-1.6881118	
Tmem253		-1.6883032	
Gm1673		-1.6886033	
Capn9		-1.6887002	
Cpvl		-1.6887146	
Def8		-1.6895452	
Fmn1		-1.6900849	
Pde8b		-1.6906806	
Pkn3		-1.692952	
Arhgef9		-1.6933782	
B330016D10Rik		-1.695134	
Grifin		-1.6953454	
Rgs11		-1.6955383	
Pdzk1ip1		-1.6967229	
4930512J16Rik		-1.6967739	
Scyl1		-1.6968076	
Sbds		-1.696882	
Il23r		-1.6969922	
Brip1os		-1.6985224	
Nrm		-1.6996266	
Timp1		-1.6998398	
Nr6a1		-1.7004685	
Chst14		-1.7005814	
Gm12695		-1.7012757	
2410137M14Rik		-1.7012917	
Sec22c		-1.7014227	
Aoc2		-1.7018554	
Man2c1		-1.7022984	
Hyal3		-1.7025126	
Podxl		-1.7029448	
Casc3		-1.7035804	
Ncf4		-1.7036511	
Cdh4		-1.7047019	
Greb1l		-1.7052729	
Tdrd5		-1.7054846	
Tmem121b		-1.705821	
Ndufc2		-1.706134	
Olfr1418		-1.7069807	
4930481A15Rik		-1.7086136	
Etnk2		-1.708692	
Dlx6		-1.7088257	
Pwp2		-1.7091264	
Czib		-1.7096083	
Exph5		-1.7099276	
Fiz1		-1.7099311	
D330050I16Rik		-1.7102493	
Vgll2		-1.7105749	
Cdan1		-1.7115067	
Uaca		-1.7116004	
Emid1		-1.7119533	
Dlx3		-1.7138227	
Ncoa5		-1.7139413	
Onecut3		-1.7146137	
Plekhj1		-1.7149035	
Nek2		-1.7150986	
A230083G16Rik		-1.7152749	
Gnb2		-1.7163348	
Neurl2		-1.7179707	
Alg10b		-1.718863	
Ido1		-1.7189665	
Mir1224		-1.7191073	
Olfr99		-1.7200944	
Adam7		-1.7217264	
Serpina9		-1.722113	
Oas1e		-1.7234436	
Rbm19		-1.7235337	
Mir376c		-1.7248347	
Ptprf		-1.7261422	
Rab30		-1.72645	
Zfp512b		-1.7265478	
Nfx1		-1.7275939	
Tbc1d2b		-1.727724	
Tm4sf5		-1.728538	
Ppp1r14a		-1.7290788	
A530072M11Rik		-1.7293886	
F830045P16Rik		-1.731116	
A830035O19Rik		-1.7314916	
Ciao2b		-1.731621	
Nbea		-1.7320538	
Gm5124		-1.732121	
Mir6905		-1.7335556	
Mir6908		-1.7340965	
Mmp16		-1.7355988	
Sfpq		-1.7358342	
Mir1905		-1.7364551	
Nos3		-1.7371012	
Nudt16l1		-1.7372003	
4930521O11Rik		-1.7373378	
Nefh		-1.7378964	
Snai2		-1.7382256	
AV320801		-1.7393076	
Med9		-1.7396926	
Prkg1		-1.740115	
Irak3		-1.7402728	
Slc39a5		-1.7412895	
Slc7a14		-1.7427647	
Tnpo1		-1.7429475	
Tacc3		-1.7439407	
Rab11fip3		-1.7442139	
Fam83d		-1.7444093	
Gucy1a1		-1.7448367	
Mir7117		-1.7450992	
Zdhhc1		-1.7461343	
Gbp9		-1.7466894	
Cep170b		-1.747229	
4930417O13Rik		-1.7473059	
Gm13582		-1.7474515	
Pcnt		-1.7487144	
Tigd3		-1.749533	
Entpd3		-1.7504596	
Casp7		-1.7508205	
Zfp608		-1.7512096	
Scrt2		-1.7512116	
Kcna7		-1.7516993	
Tgfbr3l		-1.7517391	
Nccrp1		-1.7536542	
Atf7		-1.7544239	
Celf2		-1.75526	
Gm13003		-1.7563599	
Mir3060		-1.756791	
H2-Q7		-1.7574155	
H2-Q9		-1.7574155	
Map3k4		-1.7575707	
Hpse		-1.758936	
Boll		-1.758984	
Riox1		-1.7589933	
Frmd8		-1.7597185	
Muc15		-1.7602211	
Hps6		-1.7608778	
Gtf3c1		-1.7615112	
Areg		-1.7616942	
Atp1a4		-1.7620058	
Egfl7		-1.762228	
Sh2d5		-1.7627035	
Cd209b		-1.7632463	
Gpaa1		-1.7635967	
Kcnk3		-1.7638032	
G6pdx		-1.764495	
Kyat1		-1.7648672	
Dgkh		-1.7654974	
B4galt2		-1.7659367	
Cd72		-1.7661324	
Mgat5		-1.7662514	
Lgals12		-1.7674358	
4932702P03Rik		-1.7683442	
Tor2a		-1.7687738	
Chpf2		-1.7689447	
4930577N17Rik		-1.7711935	
Fgfrl1		-1.7717403	
Lingo4		-1.7718418	
Bin3		-1.7767086	
Gm51296		-1.7770267	
Cox19		-1.7799073	
Them7		-1.7799982	
Npas4		-1.780525	
Amy2b		-1.7807602	
Acss2os		-1.7814847	
Dok7		-1.7818446	
Mir5129		-1.7822129	
Mir7093		-1.7822268	
Il23a		-1.7828244	
Ago1		-1.782833	
Pgls		-1.7830122	
Gm8989		-1.7831326	
Setbp1		-1.7832068	
Msmp		-1.7834611	
Ip6k1		-1.7834725	
Zfp467		-1.7838056	
Hgs		-1.7841678	
Gm19897		-1.7842704	
Gm12359		-1.7856665	
Arpin		-1.7860092	
Ubald1		-1.786042	
Fxr2		-1.7860633	
Syn3		-1.7861412	
Pex26		-1.7878863	
Mmrn1		-1.7882024	
Tmem114		-1.7885367	
BC037704		-1.7888333	
Mex3a		-1.7892226	
Dctn1		-1.7913523	
Trmt44		-1.7917782	
Chat		-1.7921263	
Tsr3		-1.7921578	
Sall2		-1.7931565	
Sorbs2os		-1.7934569	
Chst4		-1.7934724	
Cbr2		-1.7935413	
Eef1a2		-1.7941368	
Nme5		-1.794284	
Hba-a2		-1.7949363	
Hba-a1		-1.7950162	
Tbx22		-1.7951283	
Tom1l2		-1.7952302	
Foxj2		-1.7952342	
Neil1		-1.7968227	
Golga4		-1.7975316	
Fam241a		-1.7983129	
Wdr90		-1.7990332	
Nox4		-1.7992722	
Slc38a5		-1.7994748	
Mir7115		-1.8006834	
1700020D05Rik		-1.801314	
Mettl1		-1.8017114	
Ncor1		-1.8022726	
Ccdc97		-1.802441	
I830077J02Rik		-1.8027385	
Rtl8c		-1.8032051	
Ptgis		-1.8036352	
Sec16a		-1.8036867	
Mir8113		-1.8037902	
Fip1l1		-1.8040608	
Mir3097		-1.8041668	
H3c10		-1.804273	
Prc1		-1.8043433	
Slc7a8		-1.8049533	
Polr1a		-1.8049654	
Grip1os2		-1.806045	
Col23a1		-1.8062665	
Mylk2		-1.8071227	
Gabrg3		-1.8074117	
Stx19		-1.8083396	
Josd1		-1.8083922	
Ccdc71		-1.8084482	
Vps33a		-1.809084	
Tbx6		-1.8096404	
Dmtn		-1.8096684	
Alkbh4		-1.8098911	
Pck1		-1.809908	
Arl8a		-1.810869	
Ckmt1		-1.8115046	
Prrc2c		-1.8116305	
Gm6408		-1.8117964	
Gm13034		-1.813411	
Pdap1		-1.8147076	
Strn		-1.8153853	
Itga7		-1.8155692	
Strc		-1.8158528	
Rin1		-1.8159539	
Slc34a3		-1.8161224	
1700040D17Rik		-1.817552	
Cyp46a1		-1.8177632	
Ankfn1		-1.8178074	
Nr3c2		-1.8182131	
Gm13032		-1.818438	
Reep2		-1.818592	
2310011J03Rik		-1.8193171	
Syt15		-1.8197249	
Spata20		-1.8202839	
Ppip5k1		-1.8203794	
Xkr4		-1.8204082	
Ntng2		-1.8204119	
4732471J01Rik		-1.8211632	
Aak1		-1.8213948	
Slc41a1		-1.8215251	
Lrg1		-1.8222729	
Cep164		-1.8225232	
2510039O18Rik		-1.8226129	
Prkcb		-1.8236204	
Tada3		-1.8245707	
Cog5		-1.8246973	
Myh6		-1.8249336	
Rmrp		-1.8249488	
Tln1		-1.8254732	
Dpm2		-1.8255688	
Alpl		-1.8258827	
E130308A19Rik		-1.8272678	
Lrrc29		-1.8276427	
Mir5103		-1.8279479	
Stx1b		-1.8288807	
Usp28		-1.829683	
A330041J22Rik		-1.8297664	
Slc12a6		-1.8306311	
Dvl1		-1.8307179	
Micos13		-1.831536	
1700016A09Rik		-1.8331115	
Efcab9		-1.8333068	
Trpv1		-1.8339422	
Atg13		-1.8344413	
Rhox4g		-1.8347042	
Rslcan18		-1.8355495	
Bpifa1		-1.8360133	
Gm15217		-1.8361989	
Pard3		-1.8363454	
Wnt10b		-1.8371758	
Vsig2		-1.8372948	
Galnt10		-1.8377162	
Ccdc58		-1.8397043	
Ddx54		-1.8405539	
Poc1a		-1.8412048	
Ska1		-1.8412122	
Adgrf3		-1.8421353	
Zmynd10		-1.8446983	
Gm45914		-1.8449155	
A330076C08Rik		-1.8455267	
Bend5		-1.8458878	
Gm32926		-1.8480968	
Epn1		-1.8481356	
BC029722		-1.850576	
Kcna1		-1.8507243	
Mir6988		-1.8514152	
Rpusd1		-1.8515503	
Mir6992		-1.8532923	
Mir5132		-1.8534297	
Yju2		-1.8537058	
Mir181c		-1.8546364	
A630066F11Rik		-1.8553492	
Dlg1		-1.8565211	
Slco5a1		-1.8565562	
Sars2		-1.8565598	
Psd		-1.8571204	
4932435O22Rik		-1.8574686	
Atp8b2		-1.8578584	
Gm6260		-1.8583046	
Adamts12		-1.8587465	
Polg		-1.8589263	
Tmem201		-1.8600928	
She		-1.8601226	
Sfxn3		-1.8606628	
Tjp2		-1.8610415	
Synpo		-1.8624942	
Ago2		-1.8630035	
Lrig1		-1.863052	
Rhbdl1		-1.8633486	
Mir26a-2		-1.8643881	
Actl9		-1.8653195	
Det1		-1.8663664	
Hnrnpa0		-1.8667607	
Nhs		-1.8672036	
Chpf		-1.8679208	
5830454E08Rik		-1.8679472	
4930528P14Rik		-1.8692678	
Adam12		-1.8695245	
Idi2		-1.869593	
Scaf1		-1.8711383	
Manbal		-1.8733042	
Snrnp40		-1.873341	
Tbx1		-1.8737558	
Hotairm1		-1.8750305	
H1f4		-1.8754857	
Dcaf10		-1.8776976	
Ep300		-1.8779413	
BC005537		-1.8779575	
Xkrx		-1.8781815	
Lrrtm1		-1.8788074	
Slk		-1.8793586	
Actl6a		-1.8795846	
Rbpjl		-1.8799086	
Acsl1		-1.8805888	
Prrt1		-1.8812777	
Fads6		-1.8826715	
Slc8b1		-1.8830658	
Elmo1		-1.8836117	
Olfr692		-1.884824	
Sirpb1b		-1.8851827	
1700094J05Rik		-1.8851941	
Gm45915		-1.8852344	
Mdga1		-1.885245	
Mir9-3hg		-1.8859766	
Ube3b		-1.8865759	
Gm16793		-1.8868461	
Fbf1		-1.8868874	
Kcnh7		-1.8872269	
AI115009		-1.8889632	
Fam71d		-1.8892101	
C030013G03Rik		-1.8895473	
Tmem63b		-1.8903097	
Col7a1		-1.890927	
Zc3h7b		-1.8910747	
Pcdhb2		-1.8934731	
Rasd2		-1.8934948	
Ppm1l		-1.893742	
Edrf1		-1.8938303	
Usb1		-1.8940872	
Tjap1		-1.8947922	
Patl2		-1.894853	
Wdr38		-1.8951119	
Cadm4		-1.8954933	
Pick1		-1.8962675	
6030443J06Rik		-1.8966299	
Sh2d1b1		-1.8981048	
Ext2		-1.8985574	
Ripor3		-1.8991535	
Hipk2		-1.899416	
Spef1l		-1.8996271	
Fam168a		-1.900843	
Zfc3h1		-1.9022349	
Hdac7		-1.903361	
Slc26a9		-1.9044552	
2310009B15Rik		-1.9048315	
Rab5c		-1.9051132	
Ralgapb		-1.905774	
Carlr		-1.9058797	
A330032B11Rik		-1.9061797	
Fbxo32		-1.9063314	
Hdac5		-1.9067047	
Mlxip		-1.9073552	
Gm10874		-1.9076309	
Zfp628		-1.9094036	
Map3k1		-1.9094979	
Osr1		-1.9098489	
Gm10037		-1.9099536	
Fzd8		-1.9100062	
Mir493		-1.910272	
Pxmp4		-1.9109756	
Six3		-1.9114239	
B230344G16Rik		-1.9120009	
Clec14a		-1.9122461	
Zfp428		-1.9124213	
Tmem87b		-1.9124976	
Mir1188		-1.91328	
Tmem260		-1.9142522	
Agbl5		-1.9142613	
Gfer		-1.9153674	
Ltbp4		-1.9160866	
Phka2		-1.9163395	
Kank2		-1.9166024	
Rpl28		-1.9170874	
Flnb		-1.9180392	
Dnal4		-1.918513	
Stard3		-1.9192371	
4930487H11Rik		-1.9197277	
Ptms		-1.920195	
Rtel1		-1.9203048	
Clec2l		-1.9207202	
Arhgap20		-1.921049	
Snora7a		-1.9210892	
Tchhl1		-1.9217434	
Afm		-1.921842	
Rnft2		-1.9220726	
Casr		-1.9226534	
Mir6915		-1.9236181	
4930563H07Rik		-1.9254222	
Agfg2		-1.925838	
Naip7		-1.9262602	
Edn2		-1.9266167	
Slc22a8		-1.9269358	
C130026L21Rik		-1.9271333	
Adamtsl4		-1.9272797	
Pianp		-1.9284014	
Pole3		-1.9291373	
Eno1b		-1.9313676	
Nod1		-1.9316604	
Gm648		-1.9317635	
Mcam		-1.9317714	
Oxct2a		-1.9326301	
Egr1		-1.9329143	
Hmcn2		-1.9330486	
1700096K18Rik		-1.9337796	
Paqr3		-1.9339672	
Col5a1		-1.9343051	
Epn2		-1.9346855	
Syt12		-1.9349627	
Mrpl42		-1.935957	
Upf3a		-1.9363518	
Pou5f1-rs6		-1.9368886	
Mc1r		-1.9369333	
Meltf		-1.9386092	
Higd1b		-1.9390686	
Slitrk5		-1.9391755	
Cbl		-1.9410468	
Ctnnbl1		-1.9412764	
Tle5		-1.9418652	
Clip3		-1.9420868	
Adat2		-1.9425793	
Zfp652		-1.9431555	
Mir744		-1.9436265	
Gpr137		-1.9445629	
Mir6538		-1.9448037	
2700070H01Rik		-1.9452959	
Cacna2d2		-1.9463571	
Wnt2		-1.9486266	
Cnst		-1.9505023	
Slc16a11		-1.9506958	
Rdh1		-1.9512047	
Ablim2		-1.9542884	
Gjd3		-1.9543077	
Ehd1		-1.9543668	
1700084E18Rik		-1.9557192	
Topbp1		-1.9567842	
Pik3r4		-1.9570944	
Mir6918		-1.9571702	
Klhl38		-1.9591632	
Tnr		-1.9602715	
Ankrd42		-1.9610351	
Dtx2		-1.9621065	
Nudt6		-1.9634604	
Zbtb45		-1.9636196	
AV039307		-1.9638376	
Prrt3		-1.9638981	
B3galt4		-1.9643527	
H2bc1		-1.9646997	
Irf2bp1		-1.9650288	
Alkbh8		-1.9656168	
Mypop		-1.9657784	
Brsk1		-1.9659421	
AI662270		-1.9665269	
Cwc22		-1.9668385	
Ssbp4		-1.9675202	
Arntl2		-1.9680231	
Cdc42bpg		-1.968506	
Alk		-1.9686676	
Tlnrd1		-1.9707549	
Smarca4		-1.9708327	
Syt10		-1.9725186	
Miip		-1.9727737	
Tmem150b		-1.9732809	
Pnn		-1.9738142	
Cldn5		-1.9742402	
Prag1		-1.9750501	
Mir7082		-1.9751534	
Slain1os		-1.9756293	
Calcoco1		-1.9756789	
Ina		-1.9763044	
A930018P22Rik		-1.9770743	
Xylt1		-1.977239	
