,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gbp9,14.5489471,1.024513138,0.320516491,3.196444391,0.001391326,0.348878842
AI607873,7.704324478,1.569081764,0.491932089,3.189630842,0.001424546,0.353408736
Gm4955,3.06131797,2.397962846,0.752785437,3.18545329,0.001445274,0.354250879
Rnf217,179.2209848,0.266706079,0.083794691,3.182851741,0.001458323,0.354250879
Cd5l,7.570149928,1.822936711,0.573877237,3.176527302,0.001490498,0.358334061
Gm3650,232.7331704,-0.398843045,0.12711111,-3.137751248,0.001702493,0.405123829
Gm5431,6.148693449,1.229990375,0.392763589,3.13163035,0.001738386,0.409486474
Itgb1bp3,4.163953923,-1.661719998,0.533740748,-3.113346699,0.001849786,0.431370049
Gm5908,19.66618689,-2.452379218,0.788818468,-3.108927235,0.00187768,0.433539478
A830029E22Rik,2.096060903,-2.281740243,0.736626135,-3.097555374,0.001951239,0.446106887
Tnfaip2,126.870467,0.887812449,0.287458124,3.088493155,0.002011743,0.448413619
Gm4786,63.24636736,-0.628433546,0.203546445,-3.087420895,0.002019015,0.448413619
Slc28a2,6.308199097,2.078627777,0.672623392,3.090329301,0.001999347,0.448413619
Dnahc7c,74.97259285,-0.407460461,0.132807406,-3.06805525,0.002154568,0.470728903
Stx11,9.69469143,0.991519934,0.323252668,3.067321735,0.002159862,0.470728903
Ccl5,78.09227717,2.240258822,0.731345357,3.063202358,0.002189819,0.472397395
Lrrc34,8.69339216,-1.001596406,0.327241764,-3.060723032,0.002208032,0.472397395
4933429O19Rik,2.037452514,-3.400101368,1.116299845,-3.045867455,0.002320101,0.480677656
Ifit1,62.84758811,0.719608772,0.235813644,3.051599385,0.002276257,0.480677656
Gm10196,52.12362241,-0.935761758,0.307341972,-3.044692372,0.002329184,0.480677656
Snx14,743.9444011,-0.179601727,0.058885953,-3.049992693,0.002288469,0.480677656
Gpr81,17.60135458,0.874446555,0.288188757,3.034284071,0.002411073,0.493212444
Gm8140,9.092299214,-1.011302466,0.334040334,-3.027486091,0.002465971,0.500055956
Fermt1,1.33407829,-2.864537486,0.947955997,-3.021804278,0.00251273,0.505145294
Col27a1,276.4256499,-0.251883042,0.08360032,-3.012943517,0.002587271,0.51568506
Gm10710,75.67356791,0.439143946,0.145919826,3.009487873,0.002616885,0.517167493
Snord37,1.909170665,-2.276810906,0.758036004,-3.003565655,0.00266836,0.522908804
Neurl3,43.7626949,0.515062614,0.171810567,2.99785178,0.002718899,0.52837265
Gpr124,651.7993794,0.227359373,0.075978921,2.992400646,0.002767927,0.533455111
Gm10421,49.81134861,-0.493716129,0.16517465,-2.989055084,0.002798417,0.534910482
