"","genes","logFC","logCPM","F","PValue","FDR"
"13868","ENSMUSG00000018427",-0.0832870416400783,5.73376027165435,0.424948283249201,0.51846207805713,0.850012334649892
"13869","ENSMUSG00000061666",0.0242019650892652,5.17849961933823,0.128731642185369,0.721767108525409,0.925141235607511
"13870","ENSMUSG00000020495",0.106261515588397,3.53544140323794,0.891202218683746,0.351207016770298,0.772182884469627
"13871","ENSMUSG00000020493",0.117425848838792,-0.134626747267213,0.113263741261727,0.738338568228068,0.93213626861843
"13872","ENSMUSG00000020492",-0.116176904933325,3.5407745220434,0.775423637301402,0.384164791466897,0.788413408027852
"13873","ENSMUSG00000085310",-0.185550246028628,1.9211282543291,1.25362585076508,0.269995941884705,0.716897965803656
"13874","ENSMUSG00000018548",0.196150572380198,7.43365722225718,2.51810389963339,0.120960449277927,0.594374137888638
"13875","ENSMUSG00000046442",-0.123308769533351,5.72846057112594,1.00921215473513,0.321543409201941,0.751567372015798
"13876","ENSMUSG00000007646",0.189347550743236,1.46036992058078,0.862063723358668,0.359112058323846,0.774507865507117
"13877","ENSMUSG00000020486",-0.0297693339628032,7.96021219618945,0.0721881425933938,0.789652759818803,0.945725991702207
"13878","ENSMUSG00000018401",0.00487700437874984,5.66815324264749,0.00184822564066155,0.965937280529441,0.990586072841154
"13879","ENSMUSG00000070345",-0.115774242774575,-0.799930535821672,0.0334442599596764,0.85588113466072,0.965271139356103
"13880","ENSMUSG00000034177",-0.380763193263748,1.98879801807247,4.00180711740738,0.0527461115162943,0.517562524672526
"13881","ENSMUSG00000020485",-0.025463834970409,5.43850990077474,0.0508185707241329,0.822871536674179,0.957046711236214
"13882","ENSMUSG00000034156",-0.117148917852792,7.9540427118848,1.3750465275044,0.248357214723926,0.699024157866321
"13883","ENSMUSG00000009356",-0.314816684111205,0.0485877332934212,0.720999250860313,0.401215595247794,0.796981673117324
"13884","ENSMUSG00000034121",-0.205858769384986,2.55070996410144,1.07877790647026,0.305635625623272,0.741354103254554
"13885","ENSMUSG00000020483",0.315598393912519,10.3873135543688,6.23101990486493,0.0170811523991679,0.469449194199742
"13886","ENSMUSG00000086193",-0.222645854724631,3.96284658717103,1.85121813211617,0.181780645915413,0.646516508270786
"13887","ENSMUSG00000018379",-0.199379099386034,6.67239958939492,2.70336207634403,0.10851296070618,0.582385501590354
"13888","ENSMUSG00000087373",-0.371808485188788,0.13893263686266,0.999047651740564,0.32396044695869,0.752797514980019
"13889","ENSMUSG00000018377",-0.0642856795034124,4.89898714153205,0.725740284386276,0.399686386513911,0.795894748575152
"13890","ENSMUSG00000018378",-0.0200785769224045,6.11192002155137,0.0358435597417952,0.850862025468054,0.963720062340258
"13891","ENSMUSG00000023723",0.0115340771866944,4.94064410475818,0.0118757507378042,0.913803837883525,0.978462549735952
"13892","ENSMUSG00000108634",-0.461990629404266,-0.542972099013422,0.774805757475345,0.38435237033357,0.788413408027852
"13893","ENSMUSG00000069769",-0.0767121573696473,6.45387269271841,0.858219446271238,0.36017361126351,0.775126562565972
"13894","ENSMUSG00000085246",0.909936246513879,-0.817591673581022,1.79939234032494,0.187870198856944,0.651085482975294
"13895","ENSMUSG00000084411",0.730173885628937,-0.169567014114793,1.63607179084722,0.208739919999147,0.665700982229433
"13896","ENSMUSG00000087574",-0.154773805794773,1.39456327752389,0.375490351144931,0.543732753489637,0.860478869752414
"13897","ENSMUSG00000018428",0.0043558824524991,5.35474848049001,0.00346819442147493,0.953351981738895,0.988046110230352
"13898","ENSMUSG00000087338",-0.534556957351597,0.971237795105466,4.01685984700888,0.0523244865276542,0.516372622481381
"13899","ENSMUSG00000000278",-0.0485084040693011,3.83591690830137,0.161285079411123,0.690260421496855,0.914782003034361
"13900","ENSMUSG00000033983",0.106637336215716,3.8858439904727,1.02597036016171,0.317611391248339,0.749367153531749
"13901","ENSMUSG00000000275",-0.179298146773217,2.54672430132722,1.29573642651333,0.262228497653757,0.710220656982347
"13902","ENSMUSG00000000276",-0.0307235156556194,5.21960630370997,0.0893073212752438,0.76671286454934,0.938639340024442
"13903","ENSMUSG00000063109",0.71500394870362,-0.711597856200444,2.40123766876954,0.129655757610205,0.599246290127726
"13904","ENSMUSG00000048616",0.352092434379137,3.37832623757875,9.2158264975922,0.00435079211350811,0.457756028450327
"13905","ENSMUSG00000047773",0.282481679945585,0.22103462477172,0.245986152988089,0.62281607162225,0.892949376884201
"13906","ENSMUSG00000020553",0.14407452480719,1.15977571756874,0.335182532128625,0.566091894899898,0.869478789667723
"13907","ENSMUSG00000069763",-0.0459623844261596,2.75964555829378,0.112100262420111,0.739635022677024,0.932525214297367
"13908","ENSMUSG00000110344",-0.110747665138445,1.63036545198972,0.291137623210429,0.592688665659816,0.880634576101832
"13909","ENSMUSG00000003948",0.0972309450266413,6.73432767655473,1.33258705640061,0.25566415850481,0.705595159574726
"13910","ENSMUSG00000003949",0.0384415785593893,6.81487092513151,0.128969604754442,0.721521186896188,0.925141235607511
"13911","ENSMUSG00000020546",-0.144182542686451,3.32486971496444,0.948029118541981,0.336473392239746,0.760520177066701
"13912","ENSMUSG00000020544",0.14389829609103,3.89424093250958,1.5733968351351,0.217492690689928,0.673774221213475
"13913","ENSMUSG00000020541",-0.0836311055532049,4.51511130293568,0.94290163005954,0.337767347569514,0.76102312956963
"13914","ENSMUSG00000056158",0.0247334675580743,5.63641919166805,0.0198301454268699,0.888767773592284,0.972857664935664
"13915","ENSMUSG00000054079",-0.14201575160694,3.87942330372577,1.61461333084557,0.211687197563882,0.668646911304818
"13916","ENSMUSG00000059474",-0.456191475790972,3.85610966517459,8.52136183391936,0.00591164358396068,0.457756028450327
"13917","ENSMUSG00000020857",-0.257097472241467,1.14939577912755,1.03763433143547,0.314912813120934,0.747908318438985
"13918","ENSMUSG00000037601",-0.156159675285516,5.37327344981058,1.0116748751479,0.320961469545052,0.751567372015798
"13919","ENSMUSG00000020859",-0.188903231142875,6.96873469037083,4.30209169809024,0.0449978954014677,0.504604665061158
"13920","ENSMUSG00000081604",0.243193461165768,5.24452521567682,4.85958814333538,0.0337177537068105,0.492183141224899
"13921","ENSMUSG00000086003",-0.128719187523428,1.89533164412304,0.436966574254094,0.512639488109271,0.847584991859324
"13922","ENSMUSG00000037573",-0.0151400880099878,4.98620422805717,0.0157891192709628,0.900677845521555,0.976122943732945
"13923","ENSMUSG00000044177",-0.0237401548191444,0.701372736237692,0.00361536817825679,0.952373703124344,0.98800321602341
"13924","ENSMUSG00000020863",-0.188733492470861,6.18679270783705,1.8584075396802,0.180954713846418,0.645735015265701
"13925","ENSMUSG00000020864",0.151487574812602,7.28336784961088,2.48102762856807,0.123644129760221,0.594412285713786
"13926","ENSMUSG00000020865",0.15498340739215,1.41179722188293,0.318419387864513,0.5759257568169,0.874440671177879
"13927","ENSMUSG00000020866",-0.186265689474888,5.91380780593209,3.07007778854935,0.0879369408718341,0.561285268810004
"13928","ENSMUSG00000010080",-0.600412862149955,2.23332914416491,2.64646363823138,0.112172815283692,0.582569070912075
"13929","ENSMUSG00000039110",-0.449426581007159,1.82610138947919,2.61404645600129,0.114320999003364,0.584610157050788
"13930","ENSMUSG00000039096",-0.213333366220995,3.50247682555705,2.31663105298197,0.13640286964051,0.601916969457122
"13931","ENSMUSG00000076435",0.235138444356375,4.70172227615537,1.89216141875616,0.177136518285055,0.640919351725199
"13932","ENSMUSG00000039084",1.02819599602388,-1.01717770525858,2.27004796483134,0.14029136825001,0.606052640522196
"13933","ENSMUSG00000020869",0.271232182055136,6.8175532354726,6.56698329418255,0.0145412473124326,0.459834786761863
"13934","ENSMUSG00000039055",0.16137810020344,4.62424868123912,2.17742196044881,0.148413808491166,0.61241093681613
"13935","ENSMUSG00000024414",0.0197406737927777,5.35324860323747,0.0273958904257397,0.869427969694327,0.967506432302514
"13936","ENSMUSG00000020868",-0.0114647824510072,4.99345536640122,0.0141137099123326,0.90606833973189,0.977074374701133
"13937","ENSMUSG00000001506",0.0790425688067838,3.30968249971546,0.217413145318942,0.643720948225496,0.900209660215265
"13938","ENSMUSG00000038976",0.50275018733539,11.0792920649805,7.91622756531838,0.00776350966662507,0.457756028450327
"13939","ENSMUSG00000047181",0.199631967632863,6.6682700962213,2.89699720998465,0.0970394124412124,0.572417223443437
"13940","ENSMUSG00000038967",0.0127909101405263,6.94636537190668,0.0219559587309912,0.882999853862793,0.971776590591418
"13941","ENSMUSG00000001507",-0.0503171100277364,4.81887549904872,0.196397559667674,0.66019591049285,0.904857467861672
"13942","ENSMUSG00000020871",0.277123756943563,-0.667352127120295,0.26717416690202,0.60827522862655,0.886934900687056
"13943","ENSMUSG00000086552",-0.301222683855845,-0.804097918859746,0.329891316153376,0.569159768750698,0.870515151181079
"13944","ENSMUSG00000038909",0.170217239715221,5.9831298684133,4.22956027909483,0.0467473940963577,0.509046644679699
"13945","ENSMUSG00000085509",0.042641319582965,0.474235250450365,0.018515061688369,0.892495236388533,0.973621382760379
"13946","ENSMUSG00000038893",0.0789245223210731,3.5481504251742,0.330113850504676,0.56903008186299,0.870515151181079
"13947","ENSMUSG00000101258",0.0258116360042367,1.72003777232886,0.0128221248938617,0.910449669022285,0.977880107293512
"13948","ENSMUSG00000020873",0.0993341453582387,5.30008865905268,1.49438540906561,0.229180823369572,0.682640553043803
"13949","ENSMUSG00000057522",0.0862423181403349,7.67686076368136,1.23371176138635,0.273772163956662,0.720003023407386
"13950","ENSMUSG00000046719",0.567519770317266,5.19569040115455,5.81879768394965,0.0208708095478397,0.47015672012166
"13951","ENSMUSG00000000120",0.0799550925992195,4.56550223698571,0.204641966678663,0.653611302493524,0.903350195530204
"13952","ENSMUSG00000038845",0.141263957603304,6.13481335134357,2.17195902178666,0.148909777854211,0.613363809768758
"13953","ENSMUSG00000045075",0.290702918871936,0.127729070471736,0.517846132207029,0.476232236832641,0.833617003515294
"13954","ENSMUSG00000086191",-0.246391036663297,1.61207198202366,0.877376171429141,0.354927140950047,0.773782539634539
"13955","ENSMUSG00000075595",0.0860069064267794,5.7574213038205,1.12842497888903,0.294918791967341,0.734220583969889
"13956","ENSMUSG00000050860",0.142820579577523,1.79912454370852,0.443385972749729,0.509576610721092,0.846982263894318
"13957","ENSMUSG00000018381",0.11725742056015,5.44631377786382,0.716172960094043,0.402781244224911,0.797148051974148
"13958","ENSMUSG00000038811",0.076132022042158,1.36838974312788,0.0998034987850492,0.753820831736556,0.935949822818948
"13959","ENSMUSG00000006058",0.315118556401613,6.09707244053603,10.3831205000985,0.00263472784620569,0.457756028450327
"13960","ENSMUSG00000014349",0.0685855674136984,6.74828234165302,1.17981526010758,0.284340833693086,0.727151401020801
"13961","ENSMUSG00000006057",-0.12718696298071,6.98160236009284,0.653030553299651,0.424138566003698,0.807349602537722
"13962","ENSMUSG00000038756",-0.762207327020845,0.252023544651918,2.36912000243474,0.132170466147168,0.599246290127726
"13963","ENSMUSG00000057058",0.396150940324049,1.24575526943444,2.54274919763159,0.119213624535533,0.593699269951469
"13964","ENSMUSG00000085242",-0.228807804113374,3.21079051807574,1.621491529616,0.210736975943241,0.6678348408644
"13965","ENSMUSG00000020876",-0.0375724816995655,5.05419274910403,0.224846446471542,0.638126858457201,0.897613937218037
"13966","ENSMUSG00000018666",-0.0825642674136816,5.04469216101074,1.08707033820815,0.303810118981409,0.740005640037772
"13967","ENSMUSG00000038615",0.219842477618004,8.68831013809609,3.42150366828691,0.0722614411597203,0.54310559969
"13968","ENSMUSG00000018672",0.196905999286371,2.27997441567609,0.878539414132674,0.354612030329999,0.773660458676281
"13969","ENSMUSG00000018669",0.216965235971971,5.16324077376039,4.79869903155476,0.0347843394250239,0.492183141224899
"13970","ENSMUSG00000078700",0.0651514569308588,5.12683099611032,0.35894265781377,0.552703933063256,0.864871601158605
"13971","ENSMUSG00000018659",0.143890318863185,6.15180176353385,2.80522634251631,0.10229569465365,0.579449238886515
"13972","ENSMUSG00000018678",-0.0230812842883169,4.33741687106189,0.0454751942020038,0.832290138094756,0.958614380237775
"13973","ENSMUSG00000038560",0.05945701640573,0.660575754264102,0.0498958355232629,0.824459500441361,0.957046711236214
"13974","ENSMUSG00000087067",0.386138852620006,0.795373242165046,1.39427215632313,0.245135481258796,0.695651622159612
"13975","ENSMUSG00000020877",0.064076086944006,2.84767644884133,0.2018656437383,0.65581052896192,0.903625101446645
"13976","ENSMUSG00000020878",-0.350257107228014,0.721145696453094,1.22202641448358,0.276019767067264,0.721203773071739
"13977","ENSMUSG00000001445",0.117562519269386,5.75693209986637,1.52658482811581,0.224326009687354,0.679969645383938
"13978","ENSMUSG00000085262",-0.115415410456786,4.14187523055412,0.734492452146923,0.396885984936749,0.793486411039646
"13979","ENSMUSG00000038534",0.0552149896553167,4.77843390428896,0.302506349732273,0.585583369463132,0.878376299093593
"13980","ENSMUSG00000038517",0.233272843656111,6.82204098398064,9.00456182194491,0.00477286425953274,0.457756028450327
"13981","ENSMUSG00000001440",0.0592041984333028,6.89093593923662,0.44606632458739,0.508307240659891,0.84684407339904
"13982","ENSMUSG00000084936",0.0527172433716952,4.40741312780863,0.178396126569953,0.675172131285222,0.909489375738539
"13983","ENSMUSG00000001441",-0.00387167966583994,7.05377176986049,0.00472603372870687,0.945557699372202,0.986850642421433
"13984","ENSMUSG00000086680",0.64705416977805,1.5608541154224,4.41440008710377,0.0424291703299031,0.499867253914365
"13985","ENSMUSG00000018882",0.0660343082701776,4.96717048455649,0.711167144426867,0.404414754917858,0.797472769455319
"13986","ENSMUSG00000070337",0.471888412177351,0.921048302845184,1.30075401436928,0.261322159595119,0.709592763148906
"13987","ENSMUSG00000038485",0.299941671694049,6.9815625999228,6.26374059228382,0.0168139204550444,0.468346926544101
"13988","ENSMUSG00000049807",0.0739206334030795,7.51560951540743,0.617308811192559,0.436995630160162,0.812915309970109
"13989","ENSMUSG00000047988",0.0998323545399311,4.89956869843187,0.886632337604346,0.352430554344864,0.77274988481414
"13990","ENSMUSG00000038453",0.158101478498045,8.61390727417491,4.0120939278973,0.0524575755500081,0.516372622481381
"13991","ENSMUSG00000087042",-0.432636259622756,1.36817723453349,2.71635899305926,0.107696214098236,0.582385501590354
"13992","ENSMUSG00000043439",0.396364809915136,5.89963316302446,3.98640925430177,0.0531812869344727,0.517562524672526
"13993","ENSMUSG00000085586",-0.0102124010461654,3.71046128472789,0.00762504846884982,0.930881528768044,0.983336755049312
"13994","ENSMUSG00000038437",0.207507200129064,8.38152364587093,3.37155522910937,0.0742853680673851,0.546285328649795
"13995","ENSMUSG00000078695",-0.106569973809537,4.43593552384331,0.591367337281905,0.446717316966541,0.818567925795213
"13996","ENSMUSG00000018537",-0.123420211655057,5.50530371012823,0.73932698263347,0.395351508816504,0.793061394768923
"13997","ENSMUSG00000069744",-0.0872023697672948,5.92065852639187,0.424225721817368,0.518815889642692,0.850186824023037
"13998","ENSMUSG00000018547",0.115022236191899,7.48346258971602,2.7682604051812,0.104503782584965,0.580787389097186
"13999","ENSMUSG00000018541",0.183755256198409,3.94532173915481,3.41274487747577,0.0726118513807172,0.544021253903075
"14000","ENSMUSG00000084168",-0.285805291548285,1.54376521848492,0.727704603840395,0.399055330846649,0.79550517081993
"14001","ENSMUSG00000071415",0.091096100953389,7.35951293933714,0.634244786751784,0.430825958773317,0.810772946187522
"14002","ENSMUSG00000038366",0.25742751433357,7.35167172947453,5.73432162040036,0.0217544774701884,0.47015672012166
"14003","ENSMUSG00000050538",-0.173666112471429,5.14651893009633,3.58285952141119,0.0661320091885331,0.533802850703183
"14004","ENSMUSG00000017417",0.026147950261557,4.48037953608063,0.0465472955187852,0.83035563819714,0.958303519554561
"14005","ENSMUSG00000038352",0.232728050691605,2.33646469906982,1.28093674388399,0.264925308669449,0.712634791720295
"14006","ENSMUSG00000020882",0.170933150938836,7.721762722583,2.93383211443742,0.0950163208316783,0.568561521725519
"14007","ENSMUSG00000086716",-0.679361212723109,-0.466773785529696,2.33518225214251,0.134889290741637,0.601616321579091
"14008","ENSMUSG00000017404",0.280985120040907,8.05062828580981,6.10305935737869,0.018171081254001,0.47015672012166
"14009","ENSMUSG00000017400",-0.00499789164569598,6.56906272613685,0.00119411914669907,0.97261742707296,0.993185320134438
"14010","ENSMUSG00000020883",0.0515390162074759,5.67382784908795,0.29664218616001,0.589226253258638,0.880082184762734
"14011","ENSMUSG00000018160",-0.220679253793739,5.06398472400832,3.0110022496654,0.0909306941913242,0.566394834695144
"14012","ENSMUSG00000003119",0.0327874210994915,3.39287866808688,0.041455278830694,0.83976477017664,0.960952144058467
"14013","ENSMUSG00000038255",0.237466603918582,5.48663422655832,0.694561732940994,0.409904920708061,0.800542405416653
"14014","ENSMUSG00000061718",0.180510568101051,11.0584089383813,2.39593151085646,0.130067368659148,0.599246290127726
"14015","ENSMUSG00000085944",0.191139351652194,9.41127536214995,2.49582422626399,0.122564975884519,0.594412285713786
"14016","ENSMUSG00000018167",-0.0401942072398797,5.51726694246544,0.146330276087943,0.704231268747199,0.919948860779619
"14017","ENSMUSG00000007877",0.186156651254258,0.528076732433484,0.167181730409072,0.684959299711595,0.912562730175862
"14018","ENSMUSG00000038216",0.554480264514465,0.192574500502757,3.16410664219456,0.0833981036054731,0.559178391323701
"14019","ENSMUSG00000038208",-0.0461053606445992,3.70433859795648,0.138611986853571,0.71176494912712,0.922758560670923
"14020","ENSMUSG00000062312",0.182631017069954,2.12217858779139,1.15922774197102,0.288517842323094,0.730100983657277
"14021","ENSMUSG00000002580",-0.0882497833915215,5.85215462561857,0.438818165713268,0.511752720656705,0.847540490367009
"14022","ENSMUSG00000084835",-0.0280890941036819,5.7635602488881,0.0524526175723892,0.820096242949203,0.955940491810507
"14023","ENSMUSG00000019312",-0.00113662675029363,2.77856110803155,4.42449516151587e-05,0.994728093115489,0.999416728062485
"14024","ENSMUSG00000018168",-0.231364357681784,0.000720436788860758,0.378579259875463,0.542088436591624,0.859851186273403
"14025","ENSMUSG00000038150",-0.0923075755658239,6.04747822811501,1.1225668679659,0.296157206153133,0.735045784979531
"14026","ENSMUSG00000078134",-0.221008637520179,1.60696256351809,0.623775212412813,0.434623855930161,0.812004481005857
"14027","ENSMUSG00000017221",0.0493158342323562,7.34362746344347,0.400951820601648,0.530448960882482,0.855819736075411
"14028","ENSMUSG00000085955",0.314681821389862,4.46360642980628,5.48402227903526,0.0246193628395913,0.473401113483425
"14029","ENSMUSG00000017210",0.0219827490213149,6.67470220554758,0.0990251373387786,0.754750508318438,0.936177803564957
"14030","ENSMUSG00000058756",0.0845734475571812,9.76912236823966,0.964112336523343,0.332458571001286,0.758779215767835
"14031","ENSMUSG00000020889",0.0769725990506676,8.53239786880809,0.541668690102848,0.466330350142231,0.828177491947034
"14032","ENSMUSG00000052915",0.331725879956896,7.83770705643306,6.99549821220395,0.0118758035988332,0.457756028450327
"14033","ENSMUSG00000075576",0.221555515950395,4.96379477253611,2.68562842146693,0.109638799958567,0.582473817416643
"14034","ENSMUSG00000078676",-0.110814699653155,6.22161551155683,2.46021730369485,0.125180459202714,0.595424755232643
"14035","ENSMUSG00000038020",0.1736293946399,7.36696491397907,2.01446545472588,0.164082428468765,0.628261282705894
"14036","ENSMUSG00000038013",0.208998572501488,6.64713571087301,5.19566098433241,0.0284369114889085,0.481817391437943
"14037","ENSMUSG00000017499",0.0672056358617232,-0.656946395380283,0.0327963518711111,0.857268209227843,0.965271139356103
"14038","ENSMUSG00000037992",-0.296289833043927,3.95835032890655,4.3550693262729,0.0437655228176362,0.500320855639771
"14039","ENSMUSG00000047197",-0.0638087810608098,0.71580395531074,0.0463457628548122,0.830717488896832,0.958403181969792
"14040","ENSMUSG00000020914",-0.201251380823589,1.08002096852294,0.507486871641405,0.480646979490072,0.835285410515194
"14041","ENSMUSG00000017493",0.191558607641639,6.49572815215931,2.84800097861467,0.0998065428604524,0.57743517703113
"14042","ENSMUSG00000017607",-1.13482454043147,-1.02307494852741,2.18838663844391,0.147424170640389,0.611798239732253
"14043","ENSMUSG00000037935",0.00992446600942272,5.43115532515245,0.0219607050221741,0.882987303112206,0.971776590591418
"14044","ENSMUSG00000035849",-0.0593039747162954,4.60987090721943,0.38969169705817,0.536248813062834,0.857707068734905
"14045","ENSMUSG00000019761",0.000810695568955165,4.46462539041626,3.4461376856798e-05,0.995347322952347,0.999486001466728
"14046","ENSMUSG00000087692",0.651581140210316,1.24197180592075,9.46726377934567,0.00389972645147709,0.457756028450327
"14047","ENSMUSG00000020912",-0.169202885309498,-0.444931002060479,0.0473049564391538,0.82900255426131,0.958288622020202
"14048","ENSMUSG00000084890",-0.681246988240553,-0.703362570482511,0.672399798546968,0.417408523393976,0.803137891731967
"14049","ENSMUSG00000086688",0.19282540874506,0.88776608834773,0.500897958943422,0.483490582808779,0.836241803860357
"14050","ENSMUSG00000054146",-1.0807081256919,-0.779753837536811,3.66759269190316,0.0631466531452947,0.533023020953536
"14051","ENSMUSG00000051617",0.352396221833815,4.71593782281086,3.68425221541112,0.0625774865400353,0.533023020953536
"14052","ENSMUSG00000035530",-0.0949853788865187,8.48116905399877,0.462414343830931,0.500683068845926,0.843101236946779
"14053","ENSMUSG00000006930",-0.0558403903780925,8.66211737501833,0.151594128624378,0.699223451401456,0.917966749001736
"14054","ENSMUSG00000092509",-0.347819304662096,0.329129037324477,0.67663894938452,0.415957257569957,0.80307103808617
"14055","ENSMUSG00000091478",-0.188322926674922,5.04576808012546,0.955940392686342,0.334490256967201,0.759622882459899
"14056","ENSMUSG00000001552",0.263560832496716,6.16416498348551,5.01656701567872,0.0311289553621393,0.486719537961844
"14057","ENSMUSG00000006931",0.0483283794924973,4.67921885185413,0.168345988586037,0.683925608874053,0.912562730175862
"14058","ENSMUSG00000001555",0.356496304122791,2.74479545056806,3.70780022264397,0.0617826671565982,0.533023020953536
"14059","ENSMUSG00000017176",-0.0176338867355797,5.34534552694,0.0585053856925924,0.810194604939782,0.952867061421853
"14060","ENSMUSG00000048732",0.235814959531074,1.02122182257044,0.337503539600035,0.564756398625859,0.869147112432828
"14061","ENSMUSG00000020917",-0.0229993831831131,7.25967190926489,0.116699769473264,0.73455267210106,0.930765818019877
"14062","ENSMUSG00000006784",-0.151295797507978,1.3249302252287,0.352976118154845,0.556008011725289,0.866406715427825
"14063","ENSMUSG00000006782",-0.0604862774043902,9.31937547766319,0.198284919806322,0.658674049943598,0.904604451834424
"14064","ENSMUSG00000014195",0.159053570765997,7.43801162478123,6.93189151089248,0.0122357742240296,0.457756028450327
"14065","ENSMUSG00000017837",0.128971312284582,4.91845209754717,2.18354417365357,0.147860281258846,0.611942247684003
"14066","ENSMUSG00000014198",-0.0634099793600018,0.27170953762554,0.03725938232078,0.847981701846155,0.962988516733357
"14067","ENSMUSG00000085604",-0.410638243119106,-0.440375539421511,0.922922314614233,0.342875209691992,0.765526366358922
"14068","ENSMUSG00000017830",-0.0155943248856751,1.07699199004212,0.00487201081986447,0.94472467019845,0.986463364828755
"14069","ENSMUSG00000020918",0.0324529698849401,6.32215462939339,0.20157793932242,0.6560394713818,0.903708443099407
"14070","ENSMUSG00000019173",0.0878676964479095,7.25043793679584,1.02734522616096,0.317291687976218,0.749367153531749
"14071","ENSMUSG00000035355",-0.271869886344384,5.18001040465481,2.77237662243412,0.104255244480572,0.580718430810883
"14072","ENSMUSG00000017747",0.138601888464374,3.17693010549017,1.12657699127869,0.295308721555317,0.734533240789317
"14073","ENSMUSG00000020919",0.0544491284539489,5.23974635001517,0.415898194235557,0.522924971204801,0.852786545237667
"14074","ENSMUSG00000004043",-0.41780763266685,1.42332542947769,3.12832151585943,0.0850936575446877,0.561285268810004
"14075","ENSMUSG00000004040",-0.0191428877667227,5.53405214892808,0.0710187757841906,0.791322112142485,0.946617859980534
"14076","ENSMUSG00000004044",0.265227650274202,4.92119600062371,3.24619287586778,0.07965025252358,0.553806714703919
"14077","ENSMUSG00000019302",0.119291554100883,9.02237615586944,3.00217887223434,0.0913876301245584,0.566796415337594
"14078","ENSMUSG00000001751",0.109846225410328,3.6293758639817,0.602186370661231,0.442621911187964,0.816417987110882
"14079","ENSMUSG00000019301",-0.161937239770478,-1.00848483869141,0.0944141934876786,0.760342143002812,0.937581245601189
"14080","ENSMUSG00000001755",-0.083193896330202,4.48626855088377,0.810826433928629,0.373634410960596,0.782555064277244
"14081","ENSMUSG00000017801",0.0165022542418959,4.56448542457503,0.0145231217907281,0.904722350318698,0.976805214862342
"14082","ENSMUSG00000019303",-0.173773242686754,3.19687782297505,1.01988469364552,0.319031742339471,0.750179692969662
"14083","ENSMUSG00000017802",0.0552981300800857,6.20919053997043,0.751262246842836,0.391600458997178,0.792284223835459
"14084","ENSMUSG00000035198",0.0907837682261744,5.76525424850078,0.880718181351849,0.354022879161488,0.773110926526339
"14085","ENSMUSG00000045007",0.0856009898771807,5.55354096259989,0.693740992287614,0.410179169666827,0.800569657415527
"14086","ENSMUSG00000035172",-0.0763040633786361,4.5416315652901,0.426381770529795,0.517761425051167,0.849783749703672
"14087","ENSMUSG00000017167",0.0505616682406975,8.50535969288462,0.392786825978804,0.534643003937759,0.857036833520359
"14088","ENSMUSG00000044052",0.0328742489263319,0.339693454075575,0.0122069463866862,0.912615110166781,0.978192260781124
"14089","ENSMUSG00000006920",0.129245665288957,5.87608501557491,3.89020678964777,0.0559916203533019,0.519605442505761
"14090","ENSMUSG00000001240",-0.144075707023133,3.53188372735577,0.505482742157224,0.481508942613972,0.835646137694278
"14091","ENSMUSG00000078656",0.463257133669755,0.285282700004297,1.23883531264374,0.272794135534242,0.718791483375309
"14092","ENSMUSG00000035112",-0.108575503891808,3.85137263035506,1.10334875226641,0.300268456481478,0.738341092717155
"14093","ENSMUSG00000085083",0.0228431579863805,0.152341266867133,0.00324362587617617,0.954885771016436,0.988419092583149
"14094","ENSMUSG00000017188",0.0638595131361591,5.84021171930207,0.466027471968595,0.499024742274936,0.842507617567033
"14095","ENSMUSG00000078653",0.0980362170103849,5.82280267806427,1.65925489654147,0.205611929272567,0.663661335121637
"14096","ENSMUSG00000035086",0.0903528896442691,6.79406604791708,1.7723508092814,0.191144919834834,0.653188149627469
"14097","ENSMUSG00000078652",0.196529922417102,6.76653277539455,6.46607476859227,0.0152584091470933,0.461285671038761
"14098","ENSMUSG00000078651",0.0778323485520514,2.35236497693988,0.125787573105244,0.724831155652072,0.926734724955715
"14099","ENSMUSG00000019326",0.678101463374336,0.385047751684374,3.32359798188183,0.0762884103813593,0.550846173786228
"14100","ENSMUSG00000075528",-0.60801700965625,-0.196470447435384,2.02060563355076,0.163457720446152,0.627475058298422
"14101","ENSMUSG00000097487",-0.000566238693449513,3.05133064086596,9.59712825967882e-06,0.997544674394041,0.999486001466728
"14102","ENSMUSG00000035007",0.104440364178268,5.88097857964637,1.68338436128072,0.202416741853366,0.661657710093698
"14103","ENSMUSG00000063316",0.128398495240991,7.72455035526563,1.51355721311331,0.226274720536389,0.681209291930981
"14104","ENSMUSG00000010358",-0.245268660817079,1.77238964336537,1.58400292666931,0.215980288258133,0.672846114167463
"14105","ENSMUSG00000086347",-0.196579389958383,0.478739527647523,0.330226026356613,0.568964731004272,0.870515151181079
"14106","ENSMUSG00000034993",0.141497096064635,7.20413408469133,0.687765653040588,0.412184161764632,0.801338743676547
"14107","ENSMUSG00000001313",0.160420588603198,7.89304810494218,1.92259579542623,0.173776049485166,0.637998855895804
"14108","ENSMUSG00000017146",0.272118909109804,1.37444545585549,1.47022066928292,0.232910152584005,0.685247877734426
"14109","ENSMUSG00000017119",-0.0828411790216753,6.60358874139127,1.63283466850906,0.209181301885842,0.666031347680718
"14110","ENSMUSG00000034947",-0.0199872291775078,0.293076856938942,0.00350395708688766,0.953112377289386,0.98800321602341
"14111","ENSMUSG00000010362",0.406358024083146,2.16428844133261,3.67380186080083,0.0629338499054414,0.533023020953536
